text,language,century,region,script_type,shelfmark,verse,genre,project,line_type,gen_split,source_idx,image_path,source_corpus
ala en pelerinage moult loing et,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53502,images/ligne_53502.png,CATMuS
faisoient a auxerre. les bonnes gens y,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53503,images/ligne_53503.png,CATMuS
rir. ce conte encontra sa fẽme et,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53504,images/ligne_53504.png,CATMuS
les nuys une poure personne Et poͬ,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53505,images/ligne_53505.png,CATMuS
et moult prouffitable de uolentiers,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53506,images/ligne_53506.png,CATMuS
aduenoient. Quant ilz reuinrent,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53507,images/ligne_53507.png,CATMuS
soy seigner Car autrement il ne,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53508,images/ligne_53508.png,CATMuS
de celle prison mais se gardast de,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53509,images/ligne_53509.png,CATMuS
cest example nous appert que les,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53510,images/ligne_53510.png,CATMuS
mener conchier en sa maison Aduint,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53511,images/ligne_53511.png,CATMuS
constraint maulgre lui de lui faire,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53512,images/ligne_53512.png,CATMuS
champs dessoubz un arbre il ala,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53513,images/ligne_53513.png,CATMuS
acorda pour ce quil desiroit moult,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53514,images/ligne_53514.png,CATMuS
estoit gari du coste quil auoit este,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53515,images/ligne_53515.png,CATMuS
de leaue benoite et prestement son,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53516,images/ligne_53516.png,CATMuS
Grant tamps apres ce preudõme,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53517,images/ligne_53517.png,CATMuS
gierement fist prendre ce conte ⁊,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53518,images/ligne_53518.png,CATMuS
obstans les excusations et deffenses,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53519,images/ligne_53519.png,CATMuS
retourna celle mauuaistie sur ce,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53520,images/ligne_53520.png,CATMuS
n treuue es croniques que,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53521,images/ligne_53521.png,CATMuS
entre ceulx dauxerre et ceulx de tours,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53522,images/ligne_53522.png,CATMuS
ce quil peut Car il lui sambla m'lt,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53523,images/ligne_53523.png,CATMuS
n preudõme fu qui pour lamour,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53524,images/ligne_53524.png,CATMuS
hõme sesuanouy. Car cestoit un,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53525,images/ligne_53525.png,CATMuS
Pour lesquelz offrandes contens mut,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53526,images/ligne_53526.png,CATMuS
ce plaisir celle fois Cest bonne chose,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53527,images/ligne_53527.png,CATMuS
lui pria que apres sa mort elle,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53528,images/ligne_53528.png,CATMuS
conte et laccusa a son mari. Lem,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53529,images/ligne_53529.png,CATMuS
estoit en celle prison ce deable quil,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53530,images/ligne_53530.png,CATMuS
par lui donner de leaue benoite et,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53531,images/ligne_53531.png,CATMuS
lui porroit aidier Le preudõme si,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53532,images/ligne_53532.png,CATMuS
au matin llz trouuerent que le mesel,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53533,images/ligne_53533.png,CATMuS
de nostre seigneur hebregoit toutes,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53534,images/ligne_53534.png,CATMuS
Et si sceurent bien quil ny eut point,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53535,images/ligne_53535.png,CATMuS
sacompaigna daduenture auec,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53536,images/ligne_53536.png,CATMuS
quist de pechie Mais le noble conte,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53537,images/ligne_53537.png,CATMuS
porta en sa maison et lui fist de bien,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53538,images/ligne_53538.png,CATMuS
tout sane lendemain au matin Par,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53539,images/ligne_53539.png,CATMuS
ce que une nuit il nen uint nul il,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53540,images/ligne_53540.png,CATMuS
innocence Iusques a lespreuue de,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53541,images/ligne_53541.png,CATMuS
iss au soir de sa maison pour regar,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53542,images/ligne_53542.png,CATMuS
auoit autrefois hebregie sapparu,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53543,images/ligne_53543.png,CATMuS
sains sentreportent honneur.,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53544,images/ligne_53544.png,CATMuS
mauuaises gens et fu prins auec,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53545,images/ligne_53545.png,CATMuS
couchierent un mesel entre le corps,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53546,images/ligne_53546.png,CATMuS
ce nom eut une fẽme qui,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53547,images/ligne_53547.png,CATMuS
cõme enuieux du bien que cil faisoit,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53548,images/ligne_53548.png,CATMuS
deux glorieux confez ces miracles,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53549,images/ligne_53549.png,CATMuS
deable qui contendoit a le decepuoir,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53550,images/ligne_53550.png,CATMuS
Et pour les grans miracles qui lors se,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53551,images/ligne_53551.png,CATMuS
Si aduint que pour eulx apaisier ilz,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53552,images/ligne_53552.png,CATMuS
pereur qui crut sa fẽme trop le,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53553,images/ligne_53553.png,CATMuS
deuers saint martin si le trouerent,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53554,images/ligne_53554.png,CATMuS
et en ce moment le restabli au plꝰ,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53555,images/ligne_53555.png,CATMuS
saint martin et celui de saint ger,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53556,images/ligne_53556.png,CATMuS
que pour ceste bonte il auoit este,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53557,images/ligne_53557.png,CATMuS
le mesel et mirent le coste malade,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53558,images/ligne_53558.png,CATMuS
offroient de leurs biens largement.,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53559,images/ligne_53559.png,CATMuS
porter feu ardant a ses mains nues,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53560,images/ligne_53560.png,CATMuS
llz retournerent la nuit en sieuuãt,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53561,images/ligne_53561.png,CATMuS
sans autre information faire non,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53562,images/ligne_53562.png,CATMuS
main pour scauoir par le quel des,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53563,images/ligne_53563.png,CATMuS
lempereur othon tiers de,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53564,images/ligne_53564.png,CATMuS
diceluy conte lempereur le fist de,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53565,images/ligne_53565.png,CATMuS
a lui et lui dist quil le mettroit hors,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53566,images/ligne_53566.png,CATMuS
pieca en guise de poure quil enchaca,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53567,images/ligne_53567.png,CATMuS
destre deliure. Lors le deable le print,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53568,images/ligne_53568.png,CATMuS
dez sil en trouueroit un quil peust,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53569,images/ligne_53569.png,CATMuS
la nuit diligãment Encore pour,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53570,images/ligne_53570.png,CATMuS
mieulx estre a certenes du merite,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53571,images/ligne_53571.png,CATMuS
malade Quant il lui eut donne a,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53572,images/ligne_53572.png,CATMuS
deuers saint martin et de lautre non.,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53573,images/ligne_53573.png,CATMuS
il auoit acoustume il lui donna,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53574,images/ligne_53574.png,CATMuS
de fraude Car ilz se ueillierent toute,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53575,images/ligne_53575.png,CATMuS
senamoura dun conte grant seigneͬ,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53576,images/ligne_53576.png,CATMuS
Exãples au propoz de iuges ⁊ de iustice,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,HeadingLine,train,53577,images/ligne_53577.png,CATMuS
ne se uoult a elle consentir dont,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53578,images/ligne_53578.png,CATMuS
elle fu si mal contente quelle,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53579,images/ligne_53579.png,CATMuS
celle part et le trouua il le print ⁊,French,15,MainZone,Cursiva,"Bruxelles, KBR, 9232",prose,Treatises,CREMMA,DefaultLine,train,53580,images/ligne_53580.png,CATMuS
ne attendries pas que ie les uous,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,test,53581,images/ligne_53581.png,CATMuS
"nes se finissent en plours, aussi les",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,test,53582,images/ligne_53582.png,CATMuS
"gereuse montaigne, empres laq̃le",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,test,53583,images/ligne_53583.png,CATMuS
que en autre quelconque cite de,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,test,53584,images/ligne_53584.png,CATMuS
cõme se en lisant cestui prologue,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,dev,53585,images/ligne_53585.png,CATMuS
et plourable a chascun qui la uit,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,dev,53586,images/ligne_53586.png,CATMuS
es tres gracieuses dames,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,dev,53587,images/ligne_53587.png,CATMuS
"grief et labourieux, Cest assauoir",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,dev,53588,images/ligne_53588.png,CATMuS
dy que apres la fructueuse ⁊ saĩte,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53589,images/ligne_53589.png,CATMuS
Car en ceste mortalite pour nr̃e,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53590,images/ligne_53590.png,CATMuS
courroux de dieu fu enuoiez sur,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53591,images/ligne_53591.png,CATMuS
"du ciel et des planetes, ou par",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53592,images/ligne_53592.png,CATMuS
qui est brieue et comprinse en pou,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53593,images/ligne_53593.png,CATMuS
ioie qui suruient . Et pareillemẽt,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53594,images/ligne_53594.png,CATMuS
se par auenture ie uous eusse dites,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53595,images/ligne_53595.png,CATMuS
recorder la pestilence de la grant,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53596,images/ligne_53596.png,CATMuS
miseres des hõmes ont leurs fins en,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53597,images/ligne_53597.png,CATMuS
les hõmes mortelz par aucũs ans,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53598,images/ligne_53598.png,CATMuS
en a eu cognoissance ¶ Ie ne,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53599,images/ligne_53599.png,CATMuS
Le cõmencement de ceste premi'e,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53600,images/ligne_53600.png,CATMuS
leurs et dõmages de celle mortali-,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53601,images/ligne_53601.png,CATMuS
q̃ ioie ꝓcede,French,15,MarginTextZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53602,images/ligne_53602.png,CATMuS
"mortalite presente, pour tant ie",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53603,images/ligne_53603.png,CATMuS
Prologue,French,15,RunningTitleZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,DefaultLine,train,53604,images/ligne_53604.png,CATMuS
. de la,French,15,MarginTextZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53605,images/ligne_53605.png,CATMuS
que ie regarde en pẽsant,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53606,images/ligne_53606.png,CATMuS
"uous ay promise auant temps, Et",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53607,images/ligne_53607.png,CATMuS
iugement aura cõmencement,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53608,images/ligne_53608.png,CATMuS
pourquoy les cent nouuelles qui cy,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53609,images/ligne_53609.png,CATMuS
du doulereux recors de la pesti-,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53610,images/ligne_53610.png,CATMuS
ramenez a tant que ie die les dou-,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53611,images/ligne_53611.png,CATMuS
recorder en oultre les dõmages,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53612,images/ligne_53612.png,CATMuS
par sentier autre que cestui qui est,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53613,images/ligne_53613.png,CATMuS
incarnation du filz de dieu mil,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53614,images/ligne_53614.png,CATMuS
"une doulceur plaisant, laquele ie",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53615,images/ligne_53615.png,CATMuS
correction et amendement le iuste,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53616,images/ligne_53616.png,CATMuS
te qui donna cause descripre ce,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53617,images/ligne_53617.png,CATMuS
iournee uous sera ainsi cõme est,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53618,images/ligne_53618.png,CATMuS
"auec moy, cõment uous estes natu-",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53619,images/ligne_53619.png,CATMuS
"ont este plus dangereuses, ⁊ penibles",French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53620,images/ligne_53620.png,CATMuS
descripture . Car apres sen ensuiura,French,15,MainZone,Cursiva,"Paris, BnF, Arsenal, 5070",prose,Treatises,PSL - Chartes Students,default,train,53621,images/ligne_53621.png,CATMuS
